Walmart.com Order #,Walmart.com Order Line #,Walmart.com PO #,Walmart.com P.O. Line #,Partner Order #,Transaction Type,Transaction Date Time,Shipped Qty,Partner Item ID,Partner GTIN,Partner Item name,Product tax code,Shipping tax code,Gift wrap tax code,Ship to state,Ship to county,County Code,Ship to city,Zip code,shipping_method,Total tender to / from customer,Payable to Partner from Sale,Commission from Sale,Commission Rate,Gross Sales Revenue,Refunded Retail Sales,Sales refund for Escalation,Gross Shipping Revenue,Gross Shipping Refunded,Shipping refund for Escalation,Net Shipping Revenue,Gross Fee Revenue,Gross Fee Refunded,Fee refund for Escalation,Net Fee Revenue,Gift Wrap Quantity,Gross Gift-Wrap Revenue,Gross Gift-Wrap Refunded,Gift wrap refund for Escalation,Net Gift Wrap Revenue,Tax on Sales Revenue,Tax on Shipping Revenue,Tax on Gift-Wrap Revenue,Tax on Fee Revenue,Effective tax rate,Tax on Refunded Sales,Tax on Shipping Refund,Tax on Gift-Wrap Refund,Tax on Fee Refund,Tax on Sales refund for Escalation,Tax on Shipping Refund for Escalation,Tax on Gift-Wrap Refund for escalation,Tax on Fee Refund for escalation,Total NET Tax Collected,Tax Withheld,Adjustment Description,Adjustment Code,Original Item price,Original Commission Amount,Spec Category,Contract Category,Product Type,Flex Commission Rule,Return Reason Code,Return Reason Description,Fee Withheld Flag,Fulfillment Type,Fulfillment Details,Commission Incentive Program,Commission Saving,Customer Promo Type,Total Walmart Funded Savings,Total Walmart Funded Savings Program,Item Condition
200012113793354,1,108919360233035,1,,SALE,07/10/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,MN,,,Mankato,56001,Marketplace value,96.63,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012112403736,1,108918534453002,1,,SALE,07/02/2024,1,NFN024NL,06973813988404,Tolead 2pcs Rattan Nightstand with Handmade Rattan Decorated Drawer,2038710,,,IL,,,Chicago,60657,Marketplace value,112.44,86.69,15.30,15.00,101.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45,Y,,,,-15.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012110404670,4,108919253930743,1,,SALE,07/08/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,CA,,,Oceanside,92056,Marketplace standard,49.78,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.79,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012109681805,2,108919049928313,1,,SALE,07/07/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,PA,,,Philadelphia,19104,Marketplace standard,49.67,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012108666255,1,108918328700473,1,,SALE,06/30/2024,1,NFN022NL,06973813986493,Tolead Rattan Mid-Century Modern Nightstand Set with Handmade Rattan Decorated Drawer and Door Bedroom Living Room Natural,2038710,,,NC,,,Oak Ridge,27310,Marketplace value,68.31,54.39,9.60,15.00,63.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.32,Y,,,,-9.60,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012107822782,2,108915837744168,1,,ADJMNT,07/07/2024,1,JGWLMA048WH,06976391066625,Tolead Kids Bookshelf with Reading Nook & Seat Cushion 7 Storage Cubbies Bedroom Playroom Nursery White,2038710,,,TX,,,Leander,78641,Marketplace value,0.00,-34.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,Walmart Return Shipping Charge,5013,,,Furniture,Furniture & Decor,,,,,N,Seller Fulfilled,,,,,,,
200012107213926,1,108918637629219,1,,SALE,07/03/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,WA,,,Davenport,99122,Marketplace value,92.87,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.88,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,-4.00,WM_DISC,
200012105562679,3,108918535268154,1,,ADJMNT,07/03/2024,1,NFN014BU,06973813987063,Tolead Kitchen Single Trash Cabinet Tilt Out Free Standing Storage Can with Hideaway Drawer and Countertop Wood Blue,2038710,,,SC,,,Myrtle Beach,29575,Marketplace expedited,0.00,-16.95,16.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,,,Home Decor  Kitchen  & Other,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,New
200012105562679,3,108918535268154,1,,SALE,07/03/2024,1,NFN014BU,06973813987063,Tolead Kitchen Single Trash Cabinet Tilt Out Free Standing Storage Can with Hideaway Drawer and Countertop Wood Blue,2038710,,,SC,,,Myrtle Beach,29575,Marketplace expedited,107.99,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,Y,,,,-15.00,Home Decor  Kitchen  & Other,Home & Garden,Garbage Cans & Wastebaskets,BSE-66-7.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,,,New
200012105249819,6,108918843824409,1,,SALE,07/05/2024,1,NFN002NL,06973813984277,Tolead Rattan Nightstand Boho Side Table with Handmade Rattan Decorated Drawer Bedroom Living Room Natural,2038710,,,DC,,,Washington,20009,Marketplace standard,65.71,52.69,9.30,15.00,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,Y,,,,-9.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012104626210,4,108918121685237,1,,SALE,06/30/2024,1,NFN008BN,06973813984147,Tolead TV Stand with Sliding Barn Door Up to 65 TV Brown,2038710,,,OH,,,Cincinnati,45230,Marketplace standard,194.02,152.98,27.00,15.00,179.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,14.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.04,Y,,,,-27.00,Furniture,Furniture & Decor,Television Stands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012103176717,2,108919047693192,1,,SALE,07/07/2024,1,NFN017NL,06973813988381,Tolead 2Pcs Rattan Nightstand Set Boho Side Table with Handmade Rattan Decorated Drawer Natural,2038710,,,NC,,,Gastonia,28052,Marketplace value,128.39,101.99,18.00,15.00,119.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,Y,,,,-18.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012100806692,2,108919256821372,1,,SALE,07/09/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,OH,,,Akron,44314,Marketplace standard,96.06,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.07,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012097973761,8,108919358277546,1,,SALE,07/10/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,IA,,,Des Moines,50317,Marketplace value,96.29,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012097724262,1,108918533947917,1,,SALE,07/02/2024,1,JGWLMC011GR,06973813987216,Tolead 2 Piece Barnwood Rustic Nightstand with Charging Station Barn Door and Drawers Bedroom Gray,2038710,,,IL,,,Germantown Hills,61548,Marketplace value,128.81,101.14,17.85,15.00,118.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.82,Y,,,,-17.85,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012097601774,1,108918946572496,1,,SALE,07/07/2024,1,JGWLMC011GR,06973813987216,Tolead 2 Piece Barnwood Rustic Nightstand with Charging Station Barn Door and Drawers Bedroom Gray,2038710,,,UT,,,Kamas,84036,Marketplace value,127.50,101.14,17.85,15.00,118.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51,Y,,,,-17.85,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012097601774,1,108918946572496,2,,SALE,07/07/2024,1,JGWLMC011GR,06973813987216,Tolead 2 Piece Barnwood Rustic Nightstand with Charging Station Barn Door and Drawers Bedroom Gray,2038710,,,UT,,,Kamas,84036,Marketplace value,127.50,101.14,17.85,15.00,118.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51,Y,,,,-17.85,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012094371915,1,108919257017542,1,,SALE,07/09/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,PA,,,Bellefonte,16823,Marketplace standard,95.39,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012094175550,1,108918841914898,1,,SALE,07/04/2024,1,NFN051NL,06976391060470,Tolead Rattan Low Profile TV Stands with Sliding Doors up to 65 TV Natural,2038710,,,WA,,,Bellevue,98007,Marketplace value,119.00,91.79,16.20,15.00,107.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.01,Y,,,,-16.20,Furniture,Furniture & Decor,Television Stands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012090647726,1,108919461302097,1,,SALE,07/10/2024,1,NFN017NL,06973813988381,Tolead 2Pcs Rattan Nightstand Set Boho Side Table with Handmade Rattan Decorated Drawer Natural,2038710,,,SC,,,Charleston,29412,Marketplace value,130.79,101.99,18.00,15.00,119.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.80,Y,,,,-18.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012090057840,1,108919567613133,1,,SALE,07/12/2024,1,JGWLMB027GR,06976391068018,Tolead 10 x 15 Outdoor Metal Carport Heavy Duty Galvanized Steel Car Canopy for Truck SUV Boat Grey,2038710,,,PA,,,Grassflat,16839,Marketplace standard,741.99,619.98,80.01,11.43,699.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,Y,,,,-80.01,Garden & Patio,Home & Garden,Carports,BSE-83-3.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012089222439,1,108918637207829,1,,ADJMNT,07/03/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,IN,,,greensburg,47240,Marketplace standard,0.00,-14.55,14.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,89.99,,Bedding,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,
200012089222439,1,108918637207829,1,,SALE,07/03/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,IN,,,greensburg,47240,Marketplace standard,92.01,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.02,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,-4.00,WM_DISC,
200012084282310,1,108918225875074,1,,SALE,06/30/2024,1,NFN017NL,06973813988381,Tolead 2Pcs Rattan Nightstand Set Boho Side Table with Handmade Rattan Decorated Drawer Natural,2038710,,,DE,,,Bear,19701,Marketplace value,119.99,101.99,18.00,15.00,119.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-18.00,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012084028133,10,108919463865451,1,,SALE,07/11/2024,1,NFN002NL,06973813984277,Tolead Rattan Nightstand Boho Side Table with Handmade Rattan Decorated Drawer Bedroom Living Room Natural,2038710,,,GA,,,Roswell,30075,Marketplace value,66.79,52.69,9.30,15.00,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,Y,,,,-9.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012081051722,1,108919464744212,1,,SALE,07/11/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,TX,,,Houston,77082,Marketplace value,87.67,68.84,12.15,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.68,Y,,,,-12.15,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012080318421,1,108918325473186,1,,SALE,06/30/2024,1,NFN070BK-WL,06973813987780,Tolead 2 Pcs Modern Diamond Embossed Black Nightstand with 2 Drawers Luxury Metal Legs Bedroom Black & Gold,2038710,,,OK,,,Guthrie,73044,Marketplace value,126.28,106.24,18.75,15.00,119.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,Y,,,124.99,-18.75,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,Y,Seller Fulfilled,Delivery,,0.00,,-5.01,WM_DISC,
200012078792714,1,108919153688026,1,,SALE,07/08/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,OR,,,Vale,97918,Marketplace value,80.99,68.84,12.15,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-12.15,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012075526407,1,108919357580301,1,,SALE,07/09/2024,1,PTB007WH,06973813986745,Tolead Wood Corner Dog Crate Furniture Pet Crate Indoor Mesh All-breed Black and White,2038710,,,TX,,,Kilgore,75662,Marketplace value,145.45,127.49,22.50,15.00,134.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.46,Y,,,149.99,-22.50,Animal Other,Pet Supplies,Dog Houses,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-15.00,WM_DISC,
200012073591984,1,108919463376410,2,,SALE,07/11/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,SC,,,Fort Mill,29708,Marketplace value,96.29,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012073591984,1,108919463376410,1,,SALE,07/11/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,SC,,,Fort Mill,29708,Marketplace value,96.29,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012071447609,1,108918226066420,1,,SALE,06/30/2024,1,NFN002NL,06973813984277,Tolead Rattan Nightstand Boho Side Table with Handmade Rattan Decorated Drawer Bedroom Living Room Natural,2038710,,,MO,,,House Springs,63051,Marketplace value,66.55,52.69,9.30,15.00,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.56,Y,,,,-9.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012071447609,3,108918226066420,2,,SALE,06/30/2024,1,NFN019NL,06973813985595,Tolead Rattan Nightstand with Charging Station Boho Side Table with Handmade Rattan Decorated Door Bedroom Living Room Natural,2038710,,,MO,,,House Springs,63051,Marketplace value,72.45,57.37,10.12,15.00,67.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.96,Y,,,,-10.12,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012071060444,1,108914587311639,1,,ADJMNT,06/30/2024,1,NFN017NL,06973813988381,Tolead 2Pcs Rattan Nightstand Set Boho Side Table with Handmade Rattan Decorated Drawer Natural,2038710,,,NC,,,Carrboro,27510,Marketplace value,0.00,-28.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,Walmart Return Shipping Charge,5013,,,Furniture,Furniture & Decor,,,,,N,Seller Fulfilled,,,,,,,
200012069733311,1,108919150819453,1,,SALE,07/07/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,KY,,,Lexington,40511,Marketplace value,95.39,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,Y,,,,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012069302983,1,108917282192655,1,,REFUNDED,06/30/2024,1,NFN070WH-WL,06973813984253,Tolead 2 Piece Modern Diamond Embossed Black Nightstand with 2 Drawers Luxury Metal Legs Versatile Bedside Table for Bedroom White,2038710,,,,,,Harrisburg,17112,,-132.49,-106.24,-18.75,0.00,0.00,-124.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.50,Y,Return Refund,5010,,,Furniture,Furniture & Decor,,,1023,Lost After Delivery,N,Seller Fulfilled,,,,,,,
200012069268875,1,108918534843986,1,,SALE,07/02/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,MA,,,Boston,02125,Marketplace standard,91.36,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.37,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,-4.00,WM_DISC,
200012068675797,3,108919566916916,1,,SALE,07/12/2024,1,NFP014BU,06973813986561,Tolead 5pcs Adjustable Orthopedic Bed Wedge Pillow Set Blue,2039972,,,MS,,,Saucier,39574,Marketplace value,86.66,68.84,12.15,15.00,80.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.67,Y,,,,-12.15,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012066825281,1,108914794932881,1,,ADJMNT,07/07/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,MS,,,Oxford,38655,Marketplace value,0.00,-26.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,Walmart Return Shipping Charge,5013,,,Furniture,Furniture & Decor,,,,,N,Seller Fulfilled,,,,,,,
200012066040184,3,108918429519588,1,,SALE,06/30/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,NY,,,North Bangor,12966,Marketplace standard,49.67,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
