Walmart.com Order #,Walmart.com Order Line #,Walmart.com PO #,Walmart.com P.O. Line #,Partner Order #,Transaction Type,Transaction Date Time,Shipped Qty,Partner Item ID,Partner GTIN,Partner Item name,Product tax code,Shipping tax code,Gift wrap tax code,Ship to state,Ship to county,County Code,Ship to city,Zip code,shipping_method,Total tender to / from customer,Payable to Partner from Sale,Commission from Sale,Commission Rate,Gross Sales Revenue,Refunded Retail Sales,Sales refund for Escalation,Gross Shipping Revenue,Gross Shipping Refunded,Shipping refund for Escalation,Net Shipping Revenue,Gross Fee Revenue,Gross Fee Refunded,Fee refund for Escalation,Net Fee Revenue,Gift Wrap Quantity,Gross Gift-Wrap Revenue,Gross Gift-Wrap Refunded,Gift wrap refund for Escalation,Net Gift Wrap Revenue,Tax on Sales Revenue,Tax on Shipping Revenue,Tax on Gift-Wrap Revenue,Tax on Fee Revenue,Effective tax rate,Tax on Refunded Sales,Tax on Shipping Refund,Tax on Gift-Wrap Refund,Tax on Fee Refund,Tax on Sales refund for Escalation,Tax on Shipping Refund for Escalation,Tax on Gift-Wrap Refund for escalation,Tax on Fee Refund for escalation,Total NET Tax Collected,Tax Withheld,Adjustment Description,Adjustment Code,Original Item price,Original Commission Amount,Spec Category,Contract Category,Product Type,Flex Commission Rule,Return Reason Code,Return Reason Description,Fee Withheld Flag,Fulfillment Type,Fulfillment Details,Commission Incentive Program,Commission Saving,Customer Promo Type,Total Walmart Funded Savings,Total Walmart Funded Savings Program,Item Condition
200012102872065,1,108920597897918,1,,SALE,07/22/2024,1,JGWLMB011ES,06976391067400,Tolead 24 Counter Height Swivel Wood Barstool in Chestnut Finish and Black Faux Leather for HomeBar,2038710,,,WI,,,Elkhorn,53121,Marketplace value,179.34,144.49,25.50,15.00,169.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,9.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.35,Y,,,,-25.50,Furniture,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012102852184,4,108920288650860,1,,SALE,07/20/2024,1,NFD007BN,06973813989944,Tolead Wooden Twin Daybed with Trundle and Storage Drawers Captains Bed Frame with Pull Out Bed Brown,2038710,,,MD,,,Catonsville,21228,Marketplace standard,249.09,201.48,33.51,14.26,234.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,14.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.10,Y,,,,-33.51,Furniture,Furniture & Decor,Daybeds,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012099742904,1,108920184895681,1,,SALE,07/18/2024,1,JGWLMB031BN,06976391068056,Tolead Outdoor Patio Dining Armchair Sets of 6 Patio Stackable Chairs (Brown),2038710,,,MI,,,Brighton,48116,Marketplace value,238.49,192.50,32.49,14.44,224.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,Y,,,,-32.49,Garden & Patio,Home & Garden,Outdoor Dining Chair,BSE-83-3.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012096856993,1,108920184512185,1,,SALE,07/17/2024,1,NFN002NL,06973813984277,Tolead Rattan Nightstand Boho Side Table with Handmade Rattan Decorated Drawer Bedroom Living Room Natural,2038710,,,CA,,,Upland,91786,Marketplace standard,66.79,52.69,9.30,15.00,61.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,Y,,,,-9.30,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012094175550,1,108918841914898,1,,REFUNDED,07/19/2024,1,NFN051NL,06976391060470,Tolead Rattan Low Profile TV Stands with Sliding Doors up to 65 TV Natural,2038710,,,,,,Bellevue,98007,,-119.00,-91.79,-16.20,0.00,0.00,-107.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.01,Y,Return Refund,5010,,,Furniture,Furniture & Decor,,,1007,Item arrived damaged,N,Seller Fulfilled,,,,,,,
200012094063891,1,108920081981023,1,,SALE,07/17/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,MT,,,Great Falls,59405,Marketplace value,99.99,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-15.00,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012093152530,1,108920493634092,1,,SALE,07/21/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,PA,,,Philadelphia,19134,Marketplace standard,49.67,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012092048996,3,108920699971090,1,,SALE,07/22/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,TX,,,Beaumont,77705,Marketplace value,49.78,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.79,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012089967759,1,108919977516979,1,,SALE,07/15/2024,1,NFN018NL,06973813988398,Tolead 2 Piece Rattan Nightstand Set with Drawer & Open Shelf Natural,2038710,,,MS,,,Pass Christian,39571,Marketplace value,117.69,93.49,16.50,15.00,109.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.70,Y,,,,-16.50,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012089667186,1,108919670305159,1,,SALE,07/14/2024,1,NFN006WH,06973813984574,Tolead Wooden Bathroom Storage Over The Toilet with Adjustable Shelves and Sliding Doors Towels Wood White,2038710,,,FL,,,Sarasota,34241,Marketplace value,96.29,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,Y,,,,-13.50,Furniture,Home & Garden,Bathtub & Shower Organizers,BSE-65-6.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012089316062,1,108919977790494,1,,SALE,07/16/2024,1,NFN004BK,08711777054845,Tolead Black Wood Nightstand with Charging Station 2 Storage Drawer & Open Shelf Bedroom Office Adult,2038710,,,IL,,,Tinley Park,60477,Marketplace value,50.47,39.09,6.90,15.00,45.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.48,Y,,,,-6.90,Furniture,Furniture & Decor,Nightstands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012089128036,1,108920713217365,1,,SALE,07/24/2024,1,NFN015WH,06973813985700,Tolead Kitchen Single Trash Cabinet Tilt Out Free Standing Storage Can with Hideaway Drawer and Countertop Wood White,2038710,,,PA,,,Mertztown,19539,Marketplace standard,112.33,93.49,16.50,15.00,105.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.35,Y,,,109.99,-16.50,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-4.01,WM_DISC,
200012087846872,1,108920919570223,1,,SALE,07/26/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,OK,,,Tulsa,74112,Marketplace value,97.65,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.66,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,Y,Seller Fulfilled,Delivery,,0.00,,,,New
200012087846872,1,108920919570223,2,,SALE,07/26/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,OK,,,Tulsa,74112,Marketplace value,97.65,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.66,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,Y,Seller Fulfilled,Delivery,,0.00,,,,New
200012087447513,1,108920715486649,1,,SALE,07/24/2024,1,NFK004WH,06976391060579,Tolead 2Pcs 24 Swivel Bar Stools with Double x-Back with PVC Cushioned Seat White,2038710,,,FL,,,Live Oak,32060,Marketplace value,160.49,127.49,22.50,15.00,149.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,Y,,,,-22.50,Home Decor  Kitchen  & Other,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012087447513,1,108920715486649,2,,SALE,07/24/2024,1,NFK004WH,06976391060579,Tolead 2Pcs 24 Swivel Bar Stools with Double x-Back with PVC Cushioned Seat White,2038710,,,FL,,,Live Oak,32060,Marketplace value,160.49,127.49,22.50,15.00,149.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,Y,,,,-22.50,Home Decor  Kitchen  & Other,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012087160677,1,108920816094097,1,,SALE,07/24/2024,1,JGWLMB038BN,06976391068636,Tolead Shoe Storage Cabinet with 2 Flip Drawers Metal Legs Entryway Rustic Brown,2038710,,,VA,,,Poquoson,23662,Marketplace value,137.79,110.49,19.50,15.00,129.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.80,Y,,,,-19.50,Furniture,Furniture & Decor,Shoe Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012086810564,1,108920493567028,1,,SALE,07/21/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NC,,,Raleigh,27616,Marketplace value,96.51,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.52,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012086498087,1,108920287761458,1,,ADJMNT,07/19/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,NY,,,Rochester,14612,Marketplace standard,0.00,-14.55,14.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,89.99,,Bedding,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,
200012086498087,1,108920287761458,1,,SALE,07/19/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,NY,,,Rochester,14612,Marketplace standard,92.87,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.88,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,-4.00,WM_DISC,
200012086004726,1,108920495257650,1,,SALE,07/21/2024,1,NFK001GR,08711777064639,Tolead 2Pcs 24 X-Back 360&reg; Swivel Bar Stools with PVC Cushioned Seat Backrest Solid wood Top Gray,2038710,,,MS,,,Oakland,38948,Marketplace value,160.49,127.49,22.50,15.00,149.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,Y,,,,-22.50,Furniture,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012085772739,2,108920287799434,1,,SALE,07/18/2024,1,JGWLMC005BG,06973813983669,Tolead 3-in-1 Convertible Baby High Chair with 2-Level Height Adjustable Legs 3-Level Adjustable Tray for Babies and Toddlers Baby Highchair with 5-Point Safety Belt & Footrest Beige,3001198,,,OK,,,Edmond,73034,Marketplace value,68.17,53.53,9.45,15.00,62.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.19,Y,,,,-9.45,Baby Furniture,Baby,Baby Feeding Chairs,BSE-48-11.0,,,Y,Seller Fulfilled,Delivery,,0.00,,,,New
200012085307148,1,108919979759052,1,,ADJMNT,07/16/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,MI,,,Cadillac,49601,Marketplace standard,0.00,-14.55,14.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,89.99,,Bedding,Home & Garden,,,,,N,Walmart-fulfilled(WFS),,,,,,,
200012085307148,1,108919979759052,1,,SALE,07/16/2024,1,NFP003GR-WL,06973813983768,Tolead 5pcs Orthopedic Washable Bed Wedge Pillow Set Adjustable Acid Reflux Reading Recovery Health Surgery,2039972,,,MI,,,Cadillac,49601,Marketplace standard,91.15,76.49,13.50,15.00,85.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16,Y,,,89.99,-13.50,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,-4.00,WM_DISC,
200012085184395,1,108920612242569,1,,SALE,07/23/2024,1,NFP012GR,06973813987711,Tolead 6pcs Adjustable Orthopedic Bed Wedge Pillow Set Sleeping Sitting Pillow Gray,2039972,,,NY,,,Johnson City,13790,Marketplace standard,107.99,84.99,15.00,15.00,99.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,Y,,,,-15.00,Bedding,Home & Garden,Wedge Pillows,BSE-67-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012084864895,1,108920391759498,1,,SALE,07/21/2024,1,NFN015WH,06973813985700,Tolead Kitchen Single Trash Cabinet Tilt Out Free Standing Storage Can with Hideaway Drawer and Countertop Wood White,2038710,,,PA,,,York,17403,Marketplace standard,112.34,93.49,16.50,15.00,105.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.36,Y,,,109.99,-16.50,Home Decor  Kitchen  & Other,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,-4.01,WM_DISC,
200012083727956,1,108919976053239,1,,SALE,07/16/2024,1,PTB008SL,06973813986080,Tolead Large Metal Chicken Coop  with Water-Resident and Anti-UV Cover Outdoor Silver,2038710,,,FL,,,Merritt Island,32952,Marketplace value,160.49,127.49,22.50,15.00,149.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,Y,,,,-22.50,Animal Accessories,Pet Supplies,Chicken Coops,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012083447589,1,108920921322247,1,,SALE,07/26/2024,1,JGWLMD030WH,06976391060555,Tolead Toilet Storage Cabinet with Toilet Paper Holder Stand White,2038710,,,WA,,,Moses Lake,98837,Marketplace value,137.78,107.94,19.05,15.00,126.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,10.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.79,Y,,,,-19.05,Furniture,Furniture & Decor,Bar Stools,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012082697711,1,108920715603097,1,,SALE,07/24/2024,1,JGWLMC003GN,06973813983881,Tolead 3-in-1 Convertible Baby High Chair with 2-Level Height Adjustable Legs 3-Level Adjustable Tray for Babies and Toddlers Baby Highchair with 5-Point Safety Belt & Footrest Green,2038710,,,FL,,,Old Town,32680,Marketplace value,67.39,53.53,9.45,15.00,62.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.41,Y,,,,-9.45,Baby Furniture,Baby,Baby Feeding Chairs,BSE-48-11.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012080949448,1,108919773203485,1,,SALE,07/14/2024,1,JGWLMD018MZ,06973813985885,Tolead 6 Pcs Crawling and Sliding Soft Climbing Toys for Toddlers Colorful,2038710,,,NY,,,Binghamton,13901,Marketplace standard,151.19,118.99,21.00,15.00,139.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,Y,,,,-21.00,Toys,Toys & Games,Playground Climbers,BSE-62-9.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012079421016,1,108920392046243,1,,SALE,07/21/2024,1,PTB002WH,06973813984260,Tolead Wooden Hidden Cat Litter Box Enclosure with Drawer and Shelf White,2038710,,,FL,,,Sanford,32771,Marketplace value,80.24,67.99,12.00,15.00,74.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.25,Y,,,79.99,-12.00,Furniture,Pet Supplies,Cat Litter Boxes,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,-5.00,WM_DISC,
200012078847922,1,108920083775721,1,,SALE,07/17/2024,1,JGWLMB016SL,06976391067455,Tolead Hexagonal Dog Cage with Galvanized Steel Frame & Water-Resistant Oxford Tarp,2038710,,,NH,,,Alton,03809,Marketplace standard,199.99,169.99,30.00,15.00,199.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-30.00,Animal Accessories,Pet Supplies,Pet Kennels & Crates,BSE-53-12.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012078507247,11,108919771505645,1,,SALE,07/14/2024,1,NFN051NL,06976391060470,Tolead Rattan Low Profile TV Stands with Sliding Doors up to 65 TV Natural,2038710,,,MD,,,Baltimore,21210,Marketplace standard,114.47,91.79,16.20,15.00,107.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.48,Y,,,,-16.20,Furniture,Furniture & Decor,Television Stands,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012077550996,1,108920815881585,1,,ADJMNT,07/25/2024,1,JGWLMA025GR,06973813988213,Tolead Single Tilt Out Trash Cabinet with Hideaway Drawer Coffee 10 Gallon Gray,2038710,,,NM,,,Silver City,88061,Marketplace standard,0.00,-15.35,15.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Y,WFS Fulfillment fee,5041,,,Furniture,Furniture & Decor,,,,,N,Walmart-fulfilled(WFS),,,,,,,
200012077550996,1,108920815881585,1,,SALE,07/25/2024,1,JGWLMA025GR,06973813988213,Tolead Single Tilt Out Trash Cabinet with Hideaway Drawer Coffee 10 Gallon Gray,2038710,,,NM,,,Silver City,88061,Marketplace standard,116.93,93.49,16.50,15.00,109.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.94,Y,,,,-16.50,Furniture,Furniture & Decor,Cabinets,BSE-82-2.0,,,N,Walmart-fulfilled(WFS),Delivery,,0.00,,,,
200012076489560,1,108920597257302,1,,SALE,07/22/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,OR,,,Salem,97306,Marketplace standard,157.49,133.87,23.62,15.00,157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N,,,,-23.62,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
200012075709616,1,108919771218807,1,,SALE,07/14/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,UT,,,West Valley City,84118,Marketplace value,96.51,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,6.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.52,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012074015170,6,108920597040503,1,,SALE,07/21/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NY,,,Dunkirk,14048,Marketplace standard,97.19,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012074015170,6,108920597040503,2,,SALE,07/21/2024,1,NFN056NL-WL,06976391060005,Tolead Wood Sideboard Buffet Cabinet with Storage Rattan Doors Rustic Modern Kitchen Shelf,2038710,,,NY,,,Dunkirk,14048,Marketplace standard,97.19,76.49,13.50,15.00,89.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,Y,,,,-13.50,Furniture,Furniture & Decor,Credenzas & Sideboards,BSE-82-2.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,New
200012071761431,2,108920817592848,1,,SALE,07/25/2024,1,TLH010NL,06973813987445,Tolead 48 Heavy-Duty Adjustable Workbench with Power Outlets Rubber Wood Shop Table Workstation,2038710,,,MN,,,Inver Grove Heights,55076,Marketplace value,170.29,133.87,23.62,15.00,157.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,12.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,Y,,,,-23.62,Tools & Hardware Other,Tools & Home Improvement,Workbenches,BSE-61-16.0,,,N,Seller Fulfilled,Delivery,,0.00,,,,
